_id,processo_seletivo,nome_curso,semestre_oferta,ano_oferta,data_inicio_matriculas,data_fim_matriculas,vagas,data_atualizacao
31eb8324-180b-4f2b-b146-11ca77974716,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Ecocardiografia - Hospital São Vicente de Paulo,1,2019,2019-03-06,2019-03-06,2,2021-01-21
e19ff683-2c61-4475-804b-40ed19291d88,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Psiquiatria - Hospital da Cidade de Passo Fundo,1,2019,2019-02-26,2019-03-13,2,2021-01-21
f89999d6-bfd7-4e5e-b48b-96b34d68abce,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Clínica Médica - Hospital São Vicente de Paulo,1,2019,2019-02-26,2019-03-08,10,2021-01-21
dea53f5f-2dfd-412f-82e1-4c9d5cb298f1,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Clínica Médica - Hospital da Cidade de Passo Fundo,1,2019,2019-02-26,2019-03-13,9,2021-01-21
0e971660-2357-4083-a702-74a8ca72b853,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Medicina de Família e Comunidade - Hospital São Vicente de Paulo,1,2019,2019-02-26,2019-02-27,3,2021-01-21
ad507677-c95f-4a92-be87-036e77c8fa5c,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Medicina de Urgência - Hospital São Vicente de Paulo,1,2019,2019-02-26,2019-02-27,2,2021-01-21
220de45b-f24c-4dde-8428-da81961b4a18,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Medicina Intensiva - Hospital São Vicente de Paulo,1,2019,2019-02-26,2019-02-27,2,2021-01-21
27c8d729-cb76-485e-a1a3-f350c9a6efe1,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Medicina Intensiva Pediátrica - Hospital São Vicente de Paulo,1,2019,2019-02-26,2019-02-27,2,2021-01-21
9ef906e1-508a-4205-8e3e-5373d0b68ceb,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Nefrologia - Hospital São Vicente de Paulo,1,2019,2019-02-26,2019-02-27,1,2021-01-21
e3718e64-0758-4723-8fe6-10f5a459d65c,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Neonatologia - Hospital São Vicente de Paulo,1,2019,2019-02-26,2019-02-27,3,2021-01-21
eb959b74-f76f-4167-8283-653bb136a9cd,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Obstetrícia e Ginecologia - Hospital São Vicente de Paulo,1,2019,2019-02-26,2019-02-27,5,2021-01-21
693e30c7-c945-4394-ad76-970a2fb357f1,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Cancerologia Clínica - Hospital São Vicente de Paulo,1,2019,2019-02-26,2019-02-27,2,2021-01-21
486303ca-7182-41cd-839d-a52cac756717,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Cancerologia Pediátrica - Hospital São Vicente de Paulo,1,2019,2019-02-26,2019-02-27,1,2021-01-21
89e4f8ad-412e-488f-a983-50308f76c336,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Otorrinolaringologia - Hospital São Vicente de Paulo,1,2019,2019-02-26,2019-02-27,2,2021-01-21
bac66116-461a-4895-8dd1-698ce3a77ecf,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Medica em Radioterapia - Hospital São Vicente de Paulo,1,2019,2019-02-26,2019-02-27,1,2021-01-21
e08cfe89-645a-4bc4-a0d4-c22e16b378e8,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Anestesiologia - Hospital da Cidade de Passo Fundo,1,2019,2019-02-26,2019-02-27,1,2021-01-21
e324aff7-7973-4856-bd2d-f47133d39efd,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Anestesiologia - Hospital São Vicente de Paulo,1,2019,2019-02-26,2019-02-27,2,2021-01-21
8f6446a8-e960-40e5-9f42-a248e2454924,EDITAL Nº 1162/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS CHAPECÓ,Programa de Pré-Requisito em Área Cirúrgica Básica,1,2019,2019-02-18,2019-02-26,1,2021-01-21
8d5752fd-5cf5-48a4-93f8-7c1b9d2e159e,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Neurocirurgia - Hospital São Vicente de Paulo,1,2019,2019-02-26,2019-03-01,1,2021-01-21
3df5a753-0649-44fe-ba0d-a2dff7a08421,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica Pré-Requisito em Área Cirúrgica Básica - Hospital da Cidade de Passo Fundo,1,2019,2019-02-26,2019-03-01,8,2021-01-21
5e9b171c-a1de-4879-8451-fe395b614efe,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Oftalmologia - Hospital São Vicente de Paulo,1,2019,2019-02-26,2019-03-18,3,2021-01-21
6fabde00-235a-45bd-b68a-e746b3ed574f,EDITAL Nº 1002/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS CHAPECÓ 2019.1 - pediatria 3 anos,Residência Médica em Pediatria - Hospital Regional do Oeste,1,2019,2019-02-18,2019-03-29,3,2021-01-21
f762660e-a5fc-47f6-9b45-7a1caca64fa3,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Clínica Médica em Radiologia e Diagnóstico por Imagem – Hospital São Vicente de Paulo,1,2019,2019-02-26,2019-03-08,5,2021-01-21
5d871b02-6b2a-43b6-a2be-9b244bbe6825,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Pediatria - Hospital São Vicente de Paulo,1,2019,2019-02-26,2019-03-06,7,2021-01-21
fec61446-2d85-490a-9a83-cc4506cc6081,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Neurologia - Hospital São Vicente de Paulo,1,2019,2019-02-26,2019-03-08,2,2021-01-21
db501891-9640-4b68-8a69-84c370d8feb8,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Ortopedia e Traumatologia - Hospital São Vicente de Paulo,1,2019,2019-02-26,2019-03-08,6,2021-01-21
126b7b07-ea1d-4d62-ab0d-454c5aebcc15,ADMISSÃO DE CANDIDATOS ESTRANGEIROS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO DO PROGRAMA DE AGROECOLOGIA E DESENVOLVIMENTO RURAL SUSTENTÁVEL - PPGADR,Mestrado em Agroecologia e Desenvolvimento Rural Sustentável,1,2019,2019-03-27,2019-04-15,5,2021-01-21
d18cd37f-c81b-4854-99f1-720133102339,EDITAL Nº 981/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NO PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM SAÚDE ÁREA DE CONCENTRAÇÃO ATENÇÃO BÁSICA SAÚDE DA FAMÍLIA 2019,Residência Multiprofissional em Saúde,1,2019,2019-02-26,2019-03-13,6,2021-01-21
09a96c61-8335-4576-ae1b-c9dad6eaa23e,EDITAL Nº 217/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Hematologia e Hemoterapia - Hospital São Vicente de Paulo,1,2019,2019-03-14,2019-03-14,1,2021-01-21
ae25bf2e-1417-4410-9a00-3570b104bd96,EDITAL Nº 217/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Hemodinâmica e Cardiologia Intervencionista - Hospital São Vicente de Paulo,1,2019,2019-03-14,2019-03-14,1,2021-01-21
f66c7ed0-a874-439a-9b36-a7639069034b,EDITAL Nº 217/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Medicina de Família e Comunidade - Hospital São Vicente de Paulo,1,2019,2019-03-14,2019-03-14,2,2021-01-21
d3407d20-3b11-4f0d-a853-de941f098836,EDITAL Nº 217/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Medicina de Urgência - Hospital São Vicente de Paulo,1,2019,2019-03-14,2019-03-14,2,2021-01-21
5113a480-9b54-429d-8743-10a191e893aa,EDITAL Nº 217/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Medicina Intensiva Pediátrica - Hospital São Vicente de Paulo,1,2019,2019-03-14,2019-03-14,1,2021-01-21
1d2480d0-2585-4ab4-a5c0-7cc73a5ea38f,EDITAL Nº 217/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Neonatologia - Hospital São Vicente de Paulo,1,2019,2019-03-14,2019-03-14,1,2021-01-21
87e89b79-e18a-4353-9543-2b4252cc0965,EDITAL Nº 217/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Cancerologia Clínica - Hospital São Vicente de Paulo,1,2019,2019-03-14,2019-03-14,2,2021-01-21
8d5cd28a-f71a-43b5-9281-a42c5e4db73d,EDITAL Nº 217/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Cancerologia Pediátrica - Hospital São Vicente de Paulo,1,2019,2019-03-14,2019-03-14,1,2021-01-21
7795c972-34bd-494c-a1de-aec5d1d44139,"TRANSFERÊNCIA INTERNA DO HC PARA O HSVP- ATA COREME/UFFS- RS DE 16/03/2017
INGRESSO LUCIANE DONATO-  EDITAL Nº 510/UFFS/2014
INGRESSO LIARA TUSSET -  EDITAL Nº 094/UFFS/2016",Residência Médica em Cancerologia Clínica - Hospital São Vicente de Paulo,1,2017,2019-05-10,2019-05-22,2,2021-01-21
721a3d1e-64bc-4575-b681-153697fb9a07,EDITAL Nº 88/GR/UFFS/2020 - PROCESSO SELETIVO PARA O CURSO DE MESTRADO DO PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS LINGUÍSTICOS (PPGEL) 2020/2 e Ofício Nº 7/2020 - CAPPG - CH,Mestrado em Estudos Linguísticos,2,2020,2020-10-13,2020-10-20,24,2021-01-21
070ecdad-1615-4717-9599-7abc877d5ff5,EDITAL Nº 424/GR/UFFS/2019 (ALTERADO) Alterado por: EDITAL Nº 563/GR/UFFS/2019 - PROCESSO SELETIVO DE CANDIDATOS ÀS VAGAS PARA O PROGRAMA DE PÓS-GRADUAÇÃO EM SAÚDE BEM-ESTAR E PRODUÇÃO ANIMAL SUSTENTÁVEL NA FRONTEIRA SUL MESTRADO ACADÊMICO PPG SBPAS 2019 2,"Mestrado em Saúde, Bem-estar e Produção Animal Sustentável na Fronteira Sul",2,2019,2019-07-15,2019-07-19,17,2021-01-21
c59f218e-d370-4155-98ec-df7ddcea1cc4,EDITAL Nº 341/GR/UFFS/2019 (ALTERADO) Alterado por: EDITAL Nº 482/GR/UFFS/2019 - PROCESSO SELETIVO DE CANDIDATOS ÀS VAGAS PARA O CURSO DE MESTRADO DO PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E TECNOLOGIA DE ALIMENTOS - PPGCTAL,Mestrado em Ciência e Tecnologia de Alimentos,2,2019,2019-07-15,2019-07-19,20,2021-01-21
ed85f20c-9940-4da6-a3af-f5ae87374838,"EDITAL Nº 259/GR/UFFS/2019 (RETIFICADO) Retificado por: EDITAL Nº 279/GR/UFFS/2019 e 
EDITAL Nº 322/GR/UFFS/2019 - PROCESSO SELETIVO DE CANDIDATOS ÀS VAGAS PARA O CURSO DE MESTRADO DO PROGRAMA DE AGROECOLOGIA E DESENVOLVIMENTO RURAL SUSTENTÁVEL - PPGADR",Mestrado em Agroecologia e Desenvolvimento Rural Sustentável,2,2019,2019-07-15,2019-07-19,20,2021-01-21
7991bb62-863e-4948-a4a6-b0c7387e1a31,"Transferência externa do Hospital Universitário Auzira Velano/MG para UFFS(HRO)
Processo 23000.014866/2019-11
Plenária da CNRM 26 e 27/06/2019",Residência Médica em Anestesiologia - Hospital Regional do Oeste,1,2019,2019-07-15,2019-07-15,1,2021-01-21
1ee202d3-2dfc-4692-b247-505e313f9b93,EDITAL Nº 262/GR/UFFS/2019 - PROCESSO SELETIVO DE CANDIDATOS ÀS VAGAS PARA O PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA (PPGGEO) DA UFFS - CAMPI CHAPECÓ E ERECHIM,Mestrado em Geografia,2,2019,2019-07-15,2019-07-23,15,2021-01-21
25b70ec0-1149-4260-9c68-9b4d37c9b678,EDITAL Nº 89/GR/UFFS/2020 - PROCESSO SELETIVO DO PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO - PPGE/UFFS - Datas conforme Ofício Nº 7/2020 - CAPPG - CH.,Mestrado em Educação,2,2020,2020-08-28,2020-09-07,24,2021-01-21
0a7d2ca6-1e67-4b4a-9d7a-97c84477c137,EDITAL Nº 496/GR/UFFS/2020 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO EM EDUCAÇÃO,Mestrado em Educação,2,2020,2020-09-24,2020-09-28,34,2021-01-21
beb9e3a7-b05c-4a7b-a3de-a3cbc60fed34,EDITAL Nº 909/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA - 2020,Residência Médica em Alergia e Imunologia Pediátrica,1,2020,2020-02-10,2020-02-11,2,2021-01-21
b2868d32-86b0-4192-8ed3-4041a7d7e3bd,EDITAL Nº 909/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA - 2020,Residência Médica em Ecocardiografia,1,2020,2020-02-10,2020-02-11,2,2021-01-21
899d3de2-293a-4373-96c0-8033f8806206,EDITAL Nº 909/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA - 2020,Residência Médica em Dermatologia,1,2020,2020-02-10,2020-02-11,2,2021-01-21
7738a306-adce-42a7-a874-9bf83dd91dd8,EDITAL Nº 909/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA - 2020,Residência Médica em Mastologia,1,2020,2020-02-10,2020-02-11,1,2021-01-21
39b49de9-d3af-4ac1-af56-7ca24ef1f0f7,EDITAL Nº 909/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA - 2020,Residência Médica em Medicina Intensiva Pediátrica,1,2020,2020-02-10,2020-02-11,2,2021-01-21
c35565a7-fb7f-40e6-8d6c-dd6f5eab8f82,EDITAL Nº 909/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA - 2020,Residência Médica em Neurocirurgia,1,2020,2020-02-10,2020-02-11,1,2021-01-21
e83ad5df-ebe4-48e8-8732-f8c89f7b5265,EDITAL Nº 909/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA - 2020,Residência Médica em Medicina Intensiva,1,2020,2020-03-15,2020-03-15,2,2021-01-21
ba5b6bb6-58d7-4ff5-bbfb-66d7b6fc806c,EDITAL Nº 909/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA - 2020,Residência Médica em Medicina de Família e Comunidade,1,2020,2020-03-15,2020-03-15,3,2021-01-21
92e95302-2284-49f0-8267-137ff09c95a3,EDITAL Nº 938/GR/UFFS/2019 - PROCESSO SELETIVO DE CANDIDATOS ÀS VAGAS PARA O CURSO DE MESTRADO DO PROGRAMA DE PÓS-GRADUAÇÃO EM AMBIENTE E TECNOLOGIAS SUSTENTÁVEIS - PPGATS - 2020.1,Mestrado em Ambiente e Tecnologias Sustentáveis,1,2020,2020-02-18,2020-03-11,14,2021-01-21
435b11d6-c6fc-4772-abc2-2010287d15e3,EDITAL Nº 929/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS CHAPECÓ,Residência Médica em Cirurgia Geral,1,2020,2020-02-20,2020-02-20,4,2021-01-21
6359ddba-2c8e-4e1b-832a-4fb2ddd72bae,EDITAL Nº 909/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA - 2020,Residência Médica em Cirurgia da Mão,1,2020,2020-03-05,2020-03-05,2,2021-01-21
3091cc52-aac1-4a7b-a6b4-11c1da7623d2,EDITAL Nº 909/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA - 2020,Residência Médica em Hemodinâmica e Cardiologia Intervencionista,1,2020,2020-03-15,2020-03-15,1,2021-01-21
ec4542dd-cacb-4bda-85aa-fce036b32334,EDITAL Nº 909/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA - 2020,Residência Médica em Anestesiologia,1,2020,2020-02-10,2020-02-17,2,2021-01-21
479d2198-bb9d-407e-a5ae-51e95201448d,EDITAL Nº 783/GR/UFFS/2019 - PROCESSO SELETIVO DE CANDIDATOS ÀS VAGAS PARA O CURSO DE MESTRADO DO PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E TECNOLOGIA AMBIENTAL PPGCTA,Mestrado em Ciência e Tecnologia Ambiental,1,2020,2020-02-17,2020-02-28,23,2021-01-21
b2d19a00-2e0d-4dcb-bb2e-f5b1deab664e,EDITAL Nº 929/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS CHAPECÓ,Programa de Pré Requisito em Área Cirúrgica Básica,1,2020,2020-02-20,2020-02-20,1,2021-01-21
6b8af2d1-892e-4842-8459-50112d4def11,EDITAL Nº 909/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA - 2020,Residência Médica em Cirurgia Vascular,1,2020,2020-03-30,2020-03-30,4,2021-01-21
8d3544e3-64d6-4728-bf40-5304160769ba,EDITAL Nº 911/GR/UFFS/2019 - PROCESSO SELETIVO PARA O INGRESSO DE DISCENTES NO PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS (PPGEC) 2020.1,Mestrado em Ensino de Ciências,1,2020,2020-03-13,2020-03-13,15,2021-01-21
0c4f3a14-b108-4886-8949-37f132ce7fe0,EDITAL Nº 909/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA - 2020,Residência Médica em Gastroenterologia,1,2020,2020-03-02,2020-03-02,4,2021-01-21
30359b4c-1335-4775-97ee-52a5cc471a52,EDITAL Nº 889/GR/UFFS/2019 - PROCESSO SELETIVO PARA O PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E POLÍTICAS PÚBLICAS (PPGDPP) CURSO DE MESTRADO - 2020.1,Mestrado em Desenvolvimento e Políticas Públicas,1,2020,2020-02-19,2020-03-04,15,2021-01-21
f2af3cee-f644-4b1e-b908-551ee4f72eb7,EDITAL Nº 909/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA - 2020,Residência Médica em Geriatria,1,2020,2020-03-15,2020-03-15,2,2021-01-21
75dd6f7d-e167-4fa0-9947-81d4c3089cb0,EDITAL Nº 909/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA - 2020,Residência Médica em Obstetrícia e Ginecologia,1,2020,2020-03-11,2020-03-11,9,2021-01-21
559d7bc3-59cf-4a36-ad83-baec98430d05,EDITAL Nº 909/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA - 2020,Residência Médica em Cardiologia,1,2020,2020-03-15,2020-03-15,8,2021-01-21
5bf83910-de83-42fc-b95f-1bf49d042269,EDITAL Nº 909/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA - 2020,Residência Médica em Pediatria,1,2020,2020-03-15,2020-03-15,11,2021-01-21
c0a4b87b-79e1-4e08-a3df-3fd94e4a07eb,EDITAL Nº 258/GR/UFFS/2019 - PROCESSO SELETIVO PARA O CURSO DE MESTRADO DO PROGRAMA DE PÓS GRADUAÇÃO EM FILOSOFIA PPGFIL 2019 2,Mestrado em Filosofia,2,2019,2019-07-17,2019-07-24,15,2021-01-21
d40af3ce-037f-44c9-bcd2-aa69fc1ccc11,EDITAL Nº 672/GR/UFFS/2019 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO DO PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS – PPGEC - 2019.2,Mestrado em Ensino de Ciências,2,2019,2019-08-08,2019-08-09,25,2021-01-21
6857d16e-c052-4694-99d2-899ea0ab4bb1,EDITAL Nº 671/GR/UFFS/2019 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO DO PROGRAMA DE AGROECOLOGIA E DESENVOLVIMENTO RURAL SUSTENTÁVEL – PPGADR,Mestrado em Agroecologia e Desenvolvimento Rural Sustentável,2,2019,2019-08-07,2019-08-09,10,2021-01-21
12b1e579-1806-493e-869e-ee28bcfa91dc,EDITAL Nº 670/GR/UFFS/2019 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO DO PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E TECNOLOGIA DE ALIMENTOS – PPGCTAL,Mestrado em Ciência e Tecnologia de Alimentos,2,2019,2019-08-07,2019-08-09,30,2021-01-21
b5f68568-af4e-4298-9073-c6ae2459c38d,EDITAL Nº 700/GR/UFFS/2019 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO DO PROGRAMA DE PÓS-GRADUAÇÃO EM AMBIENTE E TECNOLOGIAS SUSTENTÁVEIS – PPGATS,Mestrado em Ambiente e Tecnologias Sustentáveis,2,2019,2019-08-08,2019-08-09,16,2021-01-21
0c18ea69-b153-4c54-9f26-d3477cf7b0a1,EDITAL Nº 704/GR/UFFS/2019 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO EM HISTÓRIA - PPGH,Mestrado em História,2,2019,2019-08-12,2019-08-15,10,2021-01-21
a2b18e58-df0f-41be-b1de-e5f25a884d3b,EDITAL Nº 360/GR/UFFS/2019 - PROCESSO SELETIVO DO PROGRAMA DE PÓS-GRADUAÇÃO PROFISSIONAL EM EDUCAÇÃO – PPGPE/UFFS,Mestrado em Educação,2,2019,2019-07-15,2019-07-25,24,2021-01-21
0217a672-cf5a-48cf-8b55-eb73924cc790,EDITAL Nº 715/GR/UFFS/2019 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO DO PROGRAMA DE PÓS-GRADUAÇÃO PROFISSIONAL EM EDUCAÇÃO – PPGPE 2019/2,Mestrado em Educação,2,2019,2019-08-07,2019-08-08,9,2021-01-21
6a8dd18a-cb62-480e-aaed-45d7f9246193,"EDITAL Nº 714/GR/UFFS/2019 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO DO PROGRAMA DE PÓS-GRADUAÇÃO EM SAÚDE, BEM-ESTAR E PRODUÇÃO ANIMAL SUSTENTÁVEL NA FRONTEIRA SUL - PPG-SBPAS/UFFS","Mestrado em Saúde, Bem-estar e Produção Animal Sustentável na Fronteira Sul",2,2019,2019-08-08,2019-08-09,16,2021-01-21
8028dfe7-4968-4d19-b474-4a3390066bdc,"EDITAL Nº 85/GR/UFFS/2019
PROCESSO SELETIVO DE CANDIDATOS ÀS VAGAS PARA O CURSO DE MESTRADO DO PROGRAMA DE PÓS-GRADUAÇÃO EM HISTÓRIA PPGH UFFS",Mestrado em História,2,2019,2019-07-15,2019-07-29,15,2021-01-21
389d46f5-5040-4c3e-b1c8-0e350e35ad1d,"Transferência interna do HSVP para o HCPF, de acordo com Despacho Ad Referendum do Coordenador da COREME do dia 15/07/2019. Alunas: PAULA DE OLIVEIRA PINTO e ANDRESSA GOMES NIEDERAUER.",Residência Médica em Neurologia - Hospital da Cidade de Passo Fundo,2,2019,2019-07-30,2019-07-30,2,2021-01-21
