_id,nome_campus,ano,semestre,cod_uffs,cod_emec,nome_curso,cod_ccr,nome_ccr,id_turma,desc_turma,lista_docentes_ch,matricula_turma_id,numero_faltas,freq_turma,media_final,sit_turma,data_atualizacao
f4b84917-c437-4d6b-965f-85ee033da589,Cerro Largo,2018,2,4500,5000381,AGRONOMIA,GCA535,Fundamentos de zootecnia,21468,Agronomia - 4ª Fase - Integral - 2018/2,"[{""docente"":""DECIO ADAIR REBELLATTO DA SILVA"",""ch_docente"":45}]",9c553c3c-7354-4b4a-b789-ed24d74b162d,4,91.11,8.00,APROVADO,2021-08-19
bd38c42b-3068-4c46-bb6d-db25b0729d9c,Cerro Largo,2018,2,4500,5000381,AGRONOMIA,GCA535,Fundamentos de zootecnia,21468,Agronomia - 4ª Fase - Integral - 2018/2,"[{""docente"":""DECIO ADAIR REBELLATTO DA SILVA"",""ch_docente"":45}]",57700127-8638-479c-8bc9-b94d6b8ed63d,0,100.00,8.80,APROVADO,2021-08-19
a383a933-5256-48d5-b513-89a4d6badf6a,Cerro Largo,2018,2,4500,5000381,AGRONOMIA,GCA535,Fundamentos de zootecnia,21468,Agronomia - 4ª Fase - Integral - 2018/2,"[{""docente"":""DECIO ADAIR REBELLATTO DA SILVA"",""ch_docente"":45}]",59ea1030-9fc5-4edf-85ad-cfd2de85a194,8,82.22,7.50,APROVADO,2021-08-19
cf9d297e-4042-4baa-91b2-e2c17d79b765,Cerro Largo,2018,2,4500,5000381,AGRONOMIA,GCA535,Fundamentos de zootecnia,21468,Agronomia - 4ª Fase - Integral - 2018/2,"[{""docente"":""DECIO ADAIR REBELLATTO DA SILVA"",""ch_docente"":45}]",7bba11b2-b0e6-4a07-96da-75251e88f7d2,5,88.89,6.60,APROVADO,2021-08-19
b83759e8-8121-4b75-bfc7-25a666810789,Cerro Largo,2018,2,4500,5000381,AGRONOMIA,GCA535,Fundamentos de zootecnia,21468,Agronomia - 4ª Fase - Integral - 2018/2,"[{""docente"":""DECIO ADAIR REBELLATTO DA SILVA"",""ch_docente"":45}]",d05a4726-f8e5-49b4-b4ad-0c4400cf8cd7,0,100.00,9.00,APROVADO,2021-08-19
d6956efe-6896-40f1-a016-d150b9c80999,Cerro Largo,2018,2,4500,5000381,AGRONOMIA,GCA535,Fundamentos de zootecnia,21468,Agronomia - 4ª Fase - Integral - 2018/2,"[{""docente"":""DECIO ADAIR REBELLATTO DA SILVA"",""ch_docente"":45}]",4be8c9e5-f42f-4f0a-a5e1-8320cb23175e,4,91.11,8.80,APROVADO,2021-08-19
317f7769-eb08-4353-9d6b-2b4c14a8cf42,Cerro Largo,2018,2,4500,5000381,AGRONOMIA,GCA535,Fundamentos de zootecnia,21468,Agronomia - 4ª Fase - Integral - 2018/2,"[{""docente"":""DECIO ADAIR REBELLATTO DA SILVA"",""ch_docente"":45}]",fe9a4c6b-50a1-4339-9f3c-d2f99c79d256,4,91.11,7.10,APROVADO,2021-08-19
3bc68220-eef8-44ec-b341-6be4a895b41a,Chapecó,2020,1,1501,1120217,AGRONOMIA,GEX087,Agroclimatologia,27816,Agronomia (Turma A) - 3ª fase (Remoto) - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":30},{""docente"":""JAMES LUIZ BERTO"",""ch_docente"":30}]",364d4518-c3d4-4961-9866-593e4cad64cc,0,100.00,8.20,APROVADO,2021-08-19
366447b2-03e3-4ddd-b9c9-9895b5a66cc7,Chapecó,2020,1,1501,1120217,AGRONOMIA,GEX087,Agroclimatologia,27816,Agronomia (Turma A) - 3ª fase (Remoto) - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":30},{""docente"":""JAMES LUIZ BERTO"",""ch_docente"":30}]",926146e5-65d1-4697-b950-4661d81f9a4e,0,100.00,7.60,APROVADO,2021-08-19
974c349d-b274-47a4-93fe-52fb021e3a77,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA516,Microbiologia agrícola,23538,Agronomia (Turma B) - 3ª Fase - Integral - 2019/1,"[{""docente"":""DANIEL JONER DAROIT"",""ch_docente"":30}]",089aa8f8-dcfc-4a1f-acf0-cd224ac02481,8,86.67,6.50,APROVADO,2021-08-19
1eedf7f1-57d7-40bf-a708-88bc170a828f,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA516,Microbiologia agrícola,23538,Agronomia (Turma B) - 3ª Fase - Integral - 2019/1,"[{""docente"":""DANIEL JONER DAROIT"",""ch_docente"":30}]",59de7773-1356-49c4-b760-3626ca968937,8,86.67,6.80,APROVADO,2021-08-19
4a2d9953-70f4-47d4-a731-45af6a780e10,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA516,Microbiologia agrícola,23538,Agronomia (Turma B) - 3ª Fase - Integral - 2019/1,"[{""docente"":""DANIEL JONER DAROIT"",""ch_docente"":30}]",4182106f-ae45-456c-9b03-9648744a0831,16,73.33,9.70,APROVADO,2021-08-19
893edc06-c8d6-430f-bb66-d09d79314100,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA516,Microbiologia agrícola,23538,Agronomia (Turma B) - 3ª Fase - Integral - 2019/1,"[{""docente"":""DANIEL JONER DAROIT"",""ch_docente"":30}]",07673e32-83d7-47bb-91c7-36ff61d89f2e,6,90.00,7.20,APROVADO,2021-08-19
6e9c168d-c62b-4d0a-a7c0-4cf3bca4e558,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA516,Microbiologia agrícola,23538,Agronomia (Turma B) - 3ª Fase - Integral - 2019/1,"[{""docente"":""DANIEL JONER DAROIT"",""ch_docente"":30}]",3c96d1be-34fb-4c6f-b7df-5cae5778d248,0,100.00,9.20,APROVADO,2021-08-19
3888cb30-4069-4ff7-9da7-b4dda579e2cb,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA516,Microbiologia agrícola,23538,Agronomia (Turma B) - 3ª Fase - Integral - 2019/1,"[{""docente"":""DANIEL JONER DAROIT"",""ch_docente"":30}]",d6fd040e-693b-41a2-a05d-3ba79c6656b4,15,75.00,8.70,APROVADO,2021-08-19
5ed00088-8351-41ad-8c51-05c18ac0b72a,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA516,Microbiologia agrícola,23538,Agronomia (Turma B) - 3ª Fase - Integral - 2019/1,"[{""docente"":""DANIEL JONER DAROIT"",""ch_docente"":30}]",6bd6dbe7-b11b-46a2-937f-df2c56b12e9e,4,93.33,7.00,APROVADO,2021-08-19
8fdf77e3-d876-48b6-ab1d-d66e8b49ee20,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA516,Microbiologia agrícola,23538,Agronomia (Turma B) - 3ª Fase - Integral - 2019/1,"[{""docente"":""DANIEL JONER DAROIT"",""ch_docente"":30}]",d6f06175-b1d0-41de-941f-59e23d3af4f2,0,100.00,6.90,APROVADO,2021-08-19
4d72d93f-b640-44ef-a796-6639406f775f,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA516,Microbiologia agrícola,23538,Agronomia (Turma B) - 3ª Fase - Integral - 2019/1,"[{""docente"":""DANIEL JONER DAROIT"",""ch_docente"":30}]",40a3d96c-66d9-43b3-8c1a-4b45baa92fc2,9,85.00,7.50,APROVADO,2021-08-19
4632af3f-2bdd-4b69-8368-fabd9e709cc3,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA516,Microbiologia agrícola,23538,Agronomia (Turma B) - 3ª Fase - Integral - 2019/1,"[{""docente"":""DANIEL JONER DAROIT"",""ch_docente"":30}]",21c05a3d-bbde-4771-8361-d8c9ffd9ad1e,12,80.00,6.80,APROVADO,2021-08-19
f189eded-8c2c-4fb7-a990-d430d0df6be8,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA516,Microbiologia agrícola,23538,Agronomia (Turma B) - 3ª Fase - Integral - 2019/1,"[{""docente"":""DANIEL JONER DAROIT"",""ch_docente"":30}]",a008b8ef-c193-4b51-abb5-aa7b481870e5,6,90.00,7.00,APROVADO,2021-08-19
f2531f10-c203-44c0-8718-73bfee8dd95b,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA516,Microbiologia agrícola,23538,Agronomia (Turma B) - 3ª Fase - Integral - 2019/1,"[{""docente"":""DANIEL JONER DAROIT"",""ch_docente"":30}]",a0743460-f3e7-46fe-908b-3dd5d6e35153,13,78.33,6.90,APROVADO,2021-08-19
efc91a1f-41f3-491e-9b07-10bdca791bb9,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA516,Microbiologia agrícola,23538,Agronomia (Turma B) - 3ª Fase - Integral - 2019/1,"[{""docente"":""DANIEL JONER DAROIT"",""ch_docente"":30}]",4aeaadb4-a004-431f-abce-25b95cd67ac2,8,86.67,6.80,APROVADO,2021-08-19
9cf718f8-3a60-4fbc-8eb3-1cca6ad0f850,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA516,Microbiologia agrícola,23538,Agronomia (Turma B) - 3ª Fase - Integral - 2019/1,"[{""docente"":""DANIEL JONER DAROIT"",""ch_docente"":30}]",3d81c534-7f7e-4a39-a9bd-0e7001ac9099,12,80.00,7.70,APROVADO,2021-08-19
5d75f920-8b00-4a2f-b26a-bba8c10ab528,Laranjeiras do Sul,2018,2,2310,5000391,ENGENHARIA DE ALIMENTOS,GCA105,Análise sensorial,21582,Engenharia de Alimentos - 8ª Fase - Integral - 2018/2,"[{""docente"":""CATIA TAVARES DOS PASSOS FRANCISCO"",""ch_docente"":45}]",f2050f98-8c90-4847-9b1a-ddf372539bd0,8,82.22,8.10,APROVADO,2021-08-19
b9b3ebde-c2f1-4361-9779-162b02a9b46b,Laranjeiras do Sul,2018,2,2310,5000391,ENGENHARIA DE ALIMENTOS,GCA105,Análise sensorial,21582,Engenharia de Alimentos - 8ª Fase - Integral - 2018/2,"[{""docente"":""CATIA TAVARES DOS PASSOS FRANCISCO"",""ch_docente"":45}]",7c28a872-54d1-4a13-970a-5deb25e8b148,25,44.44,0.80,REPROVADO POR NOTA E FREQUÊNCIA,2021-08-19
a9d29209-89aa-4fa6-a206-3bf450d1b5b3,Laranjeiras do Sul,2018,2,2310,5000391,ENGENHARIA DE ALIMENTOS,GCA105,Análise sensorial,21582,Engenharia de Alimentos - 8ª Fase - Integral - 2018/2,"[{""docente"":""CATIA TAVARES DOS PASSOS FRANCISCO"",""ch_docente"":45}]",1df90a89-f0fc-4766-926b-875d80bbdf87,3,93.33,7.80,APROVADO,2021-08-19
f3a9a402-f198-4711-9463-83be1011af86,Laranjeiras do Sul,2018,2,2310,5000391,ENGENHARIA DE ALIMENTOS,GCA105,Análise sensorial,21582,Engenharia de Alimentos - 8ª Fase - Integral - 2018/2,"[{""docente"":""CATIA TAVARES DOS PASSOS FRANCISCO"",""ch_docente"":45}]",10db584d-023f-4a5f-8ce8-676883c49384,11,75.56,6.00,APROVADO,2021-08-19
50546586-a346-4d76-a1d7-1b9b7a19c86b,Laranjeiras do Sul,2018,2,2310,5000391,ENGENHARIA DE ALIMENTOS,GCA105,Análise sensorial,21582,Engenharia de Alimentos - 8ª Fase - Integral - 2018/2,"[{""docente"":""CATIA TAVARES DOS PASSOS FRANCISCO"",""ch_docente"":45}]",376b9eee-e44a-4f28-b11d-7e1b3f193e43,6,86.67,6.80,APROVADO,2021-08-19
8a3c4880-6c8f-41f5-b716-7bb9e6d505f4,Laranjeiras do Sul,2018,2,2310,5000391,ENGENHARIA DE ALIMENTOS,GCA105,Análise sensorial,21582,Engenharia de Alimentos - 8ª Fase - Integral - 2018/2,"[{""docente"":""CATIA TAVARES DOS PASSOS FRANCISCO"",""ch_docente"":45}]",e36240a4-9920-4f42-9f10-cbdd668ae0d5,11,75.56,6.70,APROVADO,2021-08-19
690a9f67-f4cd-4169-b0d0-57cc6c28d40b,Laranjeiras do Sul,2018,2,2310,5000391,ENGENHARIA DE ALIMENTOS,GCA105,Análise sensorial,21582,Engenharia de Alimentos - 8ª Fase - Integral - 2018/2,"[{""docente"":""CATIA TAVARES DOS PASSOS FRANCISCO"",""ch_docente"":45}]",aeb1a9e2-a825-47c0-9742-ae688fbf40a2,5,88.89,6.30,APROVADO,2021-08-19
a1078bdc-3a91-4b1f-9f3f-42c7eecd426c,Laranjeiras do Sul,2018,2,2310,5000391,ENGENHARIA DE ALIMENTOS,GCA105,Análise sensorial,21582,Engenharia de Alimentos - 8ª Fase - Integral - 2018/2,"[{""docente"":""CATIA TAVARES DOS PASSOS FRANCISCO"",""ch_docente"":45}]",0a9a5a72-c36a-4c1a-8baf-6b040e11208b,12,73.33,6.60,APROVADO,2021-08-19
8b3a97a6-c5ad-4cae-bff4-0ea64a6ef35a,Chapecó,2020,1,1501,1120217,AGRONOMIA,GEX087,Agroclimatologia,27817,Agronomia (Turma B) - 3ª fase - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":30},{""docente"":""JAMES LUIZ BERTO"",""ch_docente"":30}]",f74e4a37-01f9-47e0-9f09-4b1156c94265,,,,TRANCAMENTO GERAL DA MATRÍCULA,2021-08-19
343e2cb4-ca1f-4b4b-9e0c-5aa56668c865,Chapecó,2020,1,1501,1120217,AGRONOMIA,GCS027,Realidade do campo brasileiro,27818,Agronomia - 3ª fase - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":45}]",6a66955c-9072-4237-96fb-74708b0e25ce,0,100.00,,CANCELADA,2021-08-19
89132d70-a102-4273-b996-feaf4139515b,Chapecó,2020,1,1501,1120217,AGRONOMIA,GCS027,Realidade do campo brasileiro,27818,Agronomia - 3ª fase - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":45}]",62bb04bc-ebe7-400d-a3ad-14999668d892,11,75.56,6.10,APROVADO,2021-08-19
926eb295-7722-47d4-a4b6-92155623ecc9,Chapecó,2020,1,1501,1120217,AGRONOMIA,GEX087,Agroclimatologia,27816,Agronomia (Turma A) - 3ª fase (Remoto) - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":30},{""docente"":""JAMES LUIZ BERTO"",""ch_docente"":30}]",782a0758-5d5c-416b-9451-dc08bfe85424,,,,CANCELADA,2021-08-19
8c0c77a4-238e-4f6f-ba0a-2ec61ad7cc8e,Chapecó,2020,1,1501,1120217,AGRONOMIA,GCS027,Realidade do campo brasileiro,27818,Agronomia - 3ª fase - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":45}]",a1ad321d-c749-46e3-a868-830164c5c5c0,0,100.00,7.40,APROVADO,2021-08-19
78f83286-6646-4681-911b-e18925f5efdf,Chapecó,2020,1,1501,1120217,AGRONOMIA,GCS027,Realidade do campo brasileiro,27818,Agronomia - 3ª fase - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":45}]",d75c7d5f-e9a7-43eb-be88-5f64d9989774,0,100.00,7.90,APROVADO,2021-08-19
e1681a97-6ea3-4b35-a0c8-9caa039c9ffe,Chapecó,2020,1,1501,1120217,AGRONOMIA,GCS027,Realidade do campo brasileiro,27818,Agronomia - 3ª fase - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":45}]",b5814fb3-4bc0-45ac-9e70-a161dcfc103c,0,100.00,9.10,APROVADO,2021-08-19
39f4ea4d-3eb7-421e-b3a8-e0cac32dab21,Chapecó,2020,1,1501,1120217,AGRONOMIA,GCS027,Realidade do campo brasileiro,27818,Agronomia - 3ª fase - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":45}]",73abebc1-213d-42df-b6e6-866425a2feef,0,100.00,8.50,APROVADO,2021-08-19
e5521d0c-5fd3-47b7-ad94-0a4b916c23ae,Chapecó,2020,1,1501,1120217,AGRONOMIA,GCS027,Realidade do campo brasileiro,27818,Agronomia - 3ª fase - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":45}]",626d1cdc-085c-4408-b3cc-943edb5faac0,0,100.00,7.20,APROVADO,2021-08-19
9468482c-01a8-4ef9-aa58-aac8477c16bf,Chapecó,2020,1,1501,1120217,AGRONOMIA,GCS027,Realidade do campo brasileiro,27818,Agronomia - 3ª fase - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":45}]",4699bb45-5b48-489c-a3b6-7219bac3a374,0,100.00,7.60,APROVADO,2021-08-19
ba3d7ad2-cfce-4dcb-9df9-e6f683832efd,Chapecó,2020,1,1501,1120217,AGRONOMIA,GCS027,Realidade do campo brasileiro,27818,Agronomia - 3ª fase - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":45}]",21b6ecdb-9c95-4f57-8299-6e3346a2900e,0,100.00,7.30,APROVADO,2021-08-19
625f8f4f-2565-4248-bb8d-00148f2774f0,Chapecó,2020,1,1501,1120217,AGRONOMIA,GCS027,Realidade do campo brasileiro,27818,Agronomia - 3ª fase - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":45}]",2be3dd01-590f-4501-9d6d-692e7b56900a,6,86.67,6.00,APROVADO,2021-08-19
6edf180e-9da5-4012-b3e9-ce9beca3100a,Chapecó,2020,1,1501,1120217,AGRONOMIA,GCS027,Realidade do campo brasileiro,27818,Agronomia - 3ª fase - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":45}]",a4f79cf5-595c-45f3-92c8-fb5362ea121e,0,100.00,8.20,APROVADO,2021-08-19
f64758c7-c7ef-48e0-b012-2c57d91c6725,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA516,Microbiologia agrícola,23538,Agronomia (Turma B) - 3ª Fase - Integral - 2019/1,"[{""docente"":""DANIEL JONER DAROIT"",""ch_docente"":30}]",8af83208-f670-4a68-9532-586c824cef37,14,76.67,6.00,APROVADO,2021-08-19
9ccee998-9e98-4ad1-8a52-8f09c82cbe76,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA516,Microbiologia agrícola,23538,Agronomia (Turma B) - 3ª Fase - Integral - 2019/1,"[{""docente"":""DANIEL JONER DAROIT"",""ch_docente"":30}]",97ce1c40-1538-4495-b891-82e2b6b65c9d,9,85.00,6.40,APROVADO,2021-08-19
7c4adfae-8583-4f8b-a6f1-b4519883b15c,Chapecó,2020,1,1501,1120217,AGRONOMIA,GCS027,Realidade do campo brasileiro,27818,Agronomia - 3ª fase - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":45}]",ff000b75-0495-4d52-aca2-2cd58947d475,0,100.00,8.30,APROVADO,2021-08-19
fa66fbbd-009c-4823-98fb-339b3476cf4b,Chapecó,2020,1,1501,1120217,AGRONOMIA,GCS027,Realidade do campo brasileiro,27818,Agronomia - 3ª fase - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":45}]",150fb311-a40c-40f4-b776-4f9f691fa2bd,45,0.00,0.00,REPROVADO POR NOTA E FREQUÊNCIA,2021-08-19
17068180-e737-4333-8357-b486ed6ce4d9,Chapecó,2020,1,1501,1120217,AGRONOMIA,GCS027,Realidade do campo brasileiro,27818,Agronomia - 3ª fase - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":45}]",90d05310-765b-43c5-9f56-9c048713a49e,0,100.00,7.50,APROVADO,2021-08-19
4e98f587-36a1-426d-8c39-3a1011603265,Chapecó,2020,1,1501,1120217,AGRONOMIA,GEX087,Agroclimatologia,27816,Agronomia (Turma A) - 3ª fase (Remoto) - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":30},{""docente"":""JAMES LUIZ BERTO"",""ch_docente"":30}]",6c95e504-cd5c-45aa-8e6f-397ceb6a93f1,0,100.00,4.70,REPROVADO POR NOTA,2021-08-19
3ca990fb-a987-47c6-b78e-be2df9005c64,Chapecó,2020,1,1501,1120217,AGRONOMIA,GEX087,Agroclimatologia,27816,Agronomia (Turma A) - 3ª fase (Remoto) - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":30},{""docente"":""JAMES LUIZ BERTO"",""ch_docente"":30}]",09d9a816-75da-4b3c-ae24-23d186cc8f42,12,80.00,3.70,REPROVADO POR NOTA,2021-08-19
1ace2a2d-b66b-41d2-acff-970e4f393bf8,Chapecó,2020,1,1501,1120217,AGRONOMIA,GEX087,Agroclimatologia,27816,Agronomia (Turma A) - 3ª fase (Remoto) - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":30},{""docente"":""JAMES LUIZ BERTO"",""ch_docente"":30}]",7431b4c6-8198-4c8d-9b29-44e1d23dfb30,37,38.33,0.00,REPROVADO POR NOTA E FREQUÊNCIA,2021-08-19
c7210ee4-0c80-4ea6-b7f9-64bb5bf05cb8,Chapecó,2020,1,1501,1120217,AGRONOMIA,GEX087,Agroclimatologia,27816,Agronomia (Turma A) - 3ª fase (Remoto) - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":30},{""docente"":""JAMES LUIZ BERTO"",""ch_docente"":30}]",1669559e-f866-4949-bf43-c3a55b4d9226,4,93.33,7.70,APROVADO,2021-08-19
40b0c8fa-ead5-4748-99f3-2616c180b052,Chapecó,2020,1,1501,1120217,AGRONOMIA,GCS027,Realidade do campo brasileiro,27818,Agronomia - 3ª fase - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":45}]",33a613b0-3996-4e36-87a7-0b21fdc35ded,,,,TRANCAMENTO GERAL DA MATRÍCULA,2021-08-19
b15b5092-fca1-4fee-97aa-1a8409e59905,Chapecó,2020,1,1501,1120217,AGRONOMIA,GCS027,Realidade do campo brasileiro,27818,Agronomia - 3ª fase - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":45}]",528749f3-1910-4dfe-ad35-585d9886b72a,,,,CANCELADA,2021-08-19
de58e941-98ca-49be-bd4d-5c0f6f03f449,Chapecó,2020,1,1501,1120217,AGRONOMIA,GCS027,Realidade do campo brasileiro,27818,Agronomia - 3ª fase - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":45}]",7d6a4a0a-49f5-4a79-8f8c-4fae1c58b713,2,95.56,8.10,APROVADO,2021-08-19
56741b35-9852-4130-a631-c308c3de5916,Chapecó,2020,1,1501,1120217,AGRONOMIA,GCS027,Realidade do campo brasileiro,27818,Agronomia - 3ª fase - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":45}]",4ea410ab-d304-4a17-91e8-3fed3ddcab97,0,100.00,8.50,APROVADO,2021-08-19
c3f5c436-12cd-439c-87f4-e72c77e4e6c0,Chapecó,2020,1,1501,1120217,AGRONOMIA,GCS027,Realidade do campo brasileiro,27818,Agronomia - 3ª fase - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":45}]",1c6d3545-96f7-41c9-8364-c4ea911d25ea,0,100.00,8.00,APROVADO,2021-08-19
863f6eb7-d5fc-433c-acd2-e6f7425f8f31,Chapecó,2020,1,1501,1120217,AGRONOMIA,GCS027,Realidade do campo brasileiro,27818,Agronomia - 3ª fase - 2020/1,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":45}]",79473170-d261-4cdb-92f5-b18022c435df,35,22.22,3.80,REPROVADO POR NOTA E FREQUÊNCIA,2021-08-19
4cd81a8b-43d8-427c-b1f1-96a81c1c62c7,Cerro Largo,2018,2,4802,5000405,LETRAS - PORTUGUÊS E ESPANHOL,GCH008,Iniciação à prática científica,21835,Letras - 2ª Fase - Noturno - 2018/2,"[{""docente"":""ANA BEATRIZ FERREIRA DIAS"",""ch_docente"":15},{""docente"":""ANA CLAUDIA PORTO"",""ch_docente"":45}]",e0e08d13-1c1b-4e8e-9302-187ee335b0d3,,,,CANCELADA,2021-08-19
671126b2-fda7-4b64-b069-5b0a109fd9ea,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA536,Química e fertilidade do solo,23548,Agronomia (Turma A) - 5ª Fase - Integral - 2019/1,"[{""docente"":""RENAN COSTA BEBER VIEIRA"",""ch_docente"":45}]",cea9ab1d-1b17-464c-b141-303fa8fbebc7,7,90.67,7.60,APROVADO,2021-08-19
2dd65c84-d263-4a82-83ca-ebfbb9e96a72,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA536,Química e fertilidade do solo,23548,Agronomia (Turma A) - 5ª Fase - Integral - 2019/1,"[{""docente"":""RENAN COSTA BEBER VIEIRA"",""ch_docente"":45}]",65240f75-9674-40a9-8985-8df5dc0c30f7,22,70.67,6.70,APROVADO,2021-08-19
26a217eb-cda1-4ab9-b115-edcac7230df9,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA536,Química e fertilidade do solo,23548,Agronomia (Turma A) - 5ª Fase - Integral - 2019/1,"[{""docente"":""RENAN COSTA BEBER VIEIRA"",""ch_docente"":45}]",1858fb71-8b2d-4edf-bdef-fadf9ba7f425,0,100.00,8.50,APROVADO,2021-08-19
8a098eb1-4fc6-4606-bac7-05f84d1f21ad,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA536,Química e fertilidade do solo,23548,Agronomia (Turma A) - 5ª Fase - Integral - 2019/1,"[{""docente"":""RENAN COSTA BEBER VIEIRA"",""ch_docente"":45}]",35cb5dd7-6cc9-4adb-ab58-69bdb0872e6d,5,93.33,7.50,APROVADO,2021-08-19
fa6c993e-3fee-496d-bf73-db91f78f884d,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA536,Química e fertilidade do solo,23548,Agronomia (Turma A) - 5ª Fase - Integral - 2019/1,"[{""docente"":""RENAN COSTA BEBER VIEIRA"",""ch_docente"":45}]",9c4f3449-339d-4a0b-ada8-1b03465d355c,1,98.67,9.50,APROVADO,2021-08-19
c3bba4f3-d1da-4fbe-89ff-37f6bd4ee202,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA536,Química e fertilidade do solo,23548,Agronomia (Turma A) - 5ª Fase - Integral - 2019/1,"[{""docente"":""RENAN COSTA BEBER VIEIRA"",""ch_docente"":45}]",7aef942b-937d-4c08-ae29-670f76a6963a,2,97.33,9.20,APROVADO,2021-08-19
0df05755-19a1-4192-948e-d1571f14f97b,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA536,Química e fertilidade do solo,23548,Agronomia (Turma A) - 5ª Fase - Integral - 2019/1,"[{""docente"":""RENAN COSTA BEBER VIEIRA"",""ch_docente"":45}]",1ec029cb-509a-4553-bfc1-4be608713055,8,89.33,4.40,REPROVADO POR NOTA,2021-08-19
1ffd8a91-341f-4f86-8208-dc1fc0344534,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA536,Química e fertilidade do solo,23548,Agronomia (Turma A) - 5ª Fase - Integral - 2019/1,"[{""docente"":""RENAN COSTA BEBER VIEIRA"",""ch_docente"":45}]",e1167d08-ca9c-4156-a033-c1cbe8f009c0,5,93.33,8.30,APROVADO,2021-08-19
0998f561-d8b5-4a0c-8753-cab875e43c53,Cerro Largo,2019,1,4500,5000381,AGRONOMIA,GCA536,Química e fertilidade do solo,23548,Agronomia (Turma A) - 5ª Fase - Integral - 2019/1,"[{""docente"":""RENAN COSTA BEBER VIEIRA"",""ch_docente"":45}]",d8005dcc-488f-46e1-bd51-c16ef731a3c7,2,97.33,9.30,APROVADO,2021-08-19
